9944-S;9944-S STAHLBERG Шумовка PLUTON 34х11см Материал: нейлон +TPR Светло-голубой цвет ручки;426;руб.;шт;190;руб.;шт;Распродажа;1846
9945-S;9945-S STAHLBERG Лопатка с прорезями PLUTON 34,2х10см Материал: нейлон +TPR Светло-голубой цвет ручки;426;руб.;шт;190;руб.;шт;Распродажа;905
9947-S;9947-S STAHLBERG Лопатка PLUTON 34,2х8,10см Материал: нейлон +TPR Светло-голубой цвет ручки;426;руб.;шт;190;руб.;шт;Распродажа;1248
9948-S;9948-S STAHLBERG Ложка PLUTON 33,7х8,6см Материал: нейлон +TPR Светло-голубой цвет ручки;426;руб.;шт;190;руб.;шт;Распродажа;1524
9950-S;9950-S STAHLBERG Ложка для спагетти PLUTON 33,7х6,2см Материал: нейлон +TPR Светло-голубой цвет ручки;426;руб.;шт;190;руб.;шт;Распродажа;2820
9951-S;9951-S STAHLBERG Вилка для мяса PLUTON 33,6х4см Материал: нейлон +TPR Светло-голубой цвет ручки;426;руб.;шт;190;руб.;шт;Распродажа;3043
260;Лопатка силиконовая CARNAVAL 25см. Цвет: желтый с белой ручкой. Материал: силикон FDA, пластик;318;руб.;шт;191;руб.;шт;Акция -40%;23
7106;Сахарница-дозатор Cadence 8,6х12,4 см, 200 мл Материал:Хром, стекло;389;руб.;шт;195;руб.;шт;Акция -50%;291
8478;Нож для чистки овощей 9см. Материал лезвия: нерж. сталь 3CR13 с антиприлипающим покрытием. Материал ручки: пластик soft touch. Цвет лезвия: белый. Цвет ручки: черный;279;руб.;шт;196;руб.;шт;Акция -30%;16
9842;Терка MINIMI четырехсторонняя 7,62см (нерж. сталь);281;руб.;шт;197;руб.;шт;Акция -30%;704
257;Лопатка силиконовая CARNAVAL 25,5см. Цвет: красный с белыми кругами. Материал: силикон FDA, полистирол;331;руб.;шт;199;руб.;шт;Акция -40%;48
4005;Лопатка силиконовая CARNAVAL 25,5см. Цвет: красный с белыми сердцами. Материал: силикон FDA, полистирол;331;руб.;шт;199;руб.;шт;Акция -40%;1227
4006;Лопатка силиконовая CARNAVAL 25,5см. Цвет: оранжевый с белыми цветами. Материал: силикон FDA, полистирол;331;руб.;шт;199;руб.;шт;Акция -40%;1549
7903;Кружка EMELIE 220мл. Материал: керамика. Цвет: розовый.;596;руб.;шт;199;руб.;шт;Распродажа;455
7904;Кружка EMELIE 280мл. Материал: керамика. Цвет: салатовый;596;руб.;шт;199;руб.;шт;Распродажа;521
7905;Кружка EMELIE 420мл. Материал: керамика. Цвет: голубой.;693;руб.;шт;199;руб.;шт;Распродажа;501
8450;Нож арбузный, 21,2см. Материал: нержавеющая сталь;447;руб.;шт;199;руб.;шт;Распродажа;1167
809;Топливо в металлическом контейнере с фитилем для фондю, мармитов, чайников. Время горения 2 часа. Материал: диэтиленгликоль;250;руб.;шт;200;руб.;шт;Акция -20%;3759
5471;Набор воронок 3 пр. Материал: пластик. Размер: 12см, 12,5см, 14,5см;336;руб.;шт;202;руб.;шт;Акция -40%;527
2811;Форма силиконовая ECO 11,5х12х2см (медведь);342;руб.;шт;206;руб.;шт;Акция -40%;505
2812;Форма силиконовая для яичницы ECO в форме цветка 10,8х2см. Материал: силикон, нерж. сталь 430;342;руб.;шт;206;руб.;шт;Акция -40%;556
2814;Форма силиконовая ECO 13,5х1см (звезда);342;руб.;шт;206;руб.;шт;Акция -40%;215
2815;Форма силиконовая ECO 10х1,8см с ручкой;342;руб.;шт;206;руб.;шт;Акция -40%;623
2896;Коврик силиконовый 19х14,5см цвет красный Материал: FDA;342;руб.;шт;206;руб.;шт;Акция -40%;1133
9405;Набор приборов для салата: вилка, ложка фиолетовые (полипропилен);347;руб.;шт;209;руб.;шт;Акция -40%;312
9408;Набор приборов для салата LUMINO: вилка, ложка синии (полипропилен);347;руб.;шт;209;руб.;шт;Акция -40%;399
2842;Кухонная прихватка ECO 8х10,3х6см. Материал: силикон;352;руб.;шт;212;руб.;шт;Акция -40%;2029
5457;Ложка для снятия пены Материал: Нержавеющая сталь 18/0;302;руб.;шт;212;руб.;шт;Акция -30%;1179
6492;Воронка ECO 13х11,5х12см Материал: Силикон, PP;355;руб.;шт;213;руб.;шт;Акция -40%;440
3754;Салатник с двойными стенками DIVINITY, 13.5x13.5x7.5 см. Материал: пластик AS. Цвет: красный;360;руб.;шт;216;руб.;шт;Акция -40%;335
3755;Салатник с двойными стенками  DIVINITY, 13.5x13.5x7.5 см. Материал: пластик AS. Цвет: желтый;360;руб.;шт;216;руб.;шт;Акция -40%;325
6364;Ложка с прорезями ALMA с силиконовой ручкой 33см. Материал: нейлон, силикон, нерж.сталь;360;руб.;шт;216;руб.;шт;Акция -40%;783
6365;Половник ALMA с силиконовой ручкой 32см. Материал: нейлон, силикон, нерж.сталь;360;руб.;шт;216;руб.;шт;Акция -40%;369
6366;Шумовка ALMA с силиконовой ручкой 34см. Материал: нейлон, силикон, нерж.сталь;360;руб.;шт;216;руб.;шт;Акция -40%;545
6367;Лопатка ALMA с силиконовой ручкой 35см. Материал: нейлон, силикон, нерж.сталь;360;руб.;шт;216;руб.;шт;Акция -40%;279
6369;Шумовка ALMA с силиконовой ручкой 34см. Материал: нейлон, силикон, нерж.сталь;360;руб.;шт;216;руб.;шт;Акция -40%;458
267;Воронка BONITA складная силиконовая, диаметр 11см. Цвет: зеленый.;371;руб.;шт;223;руб.;шт;Акция -40%;292
268;Воронка BONITA складная силиконовая, диаметр 11см. Цвет: розовый;371;руб.;шт;223;руб.;шт;Акция -40%;182
276;Лопатка OCTAVA 24х5,3х1,3 см Материал: Силикон, ручка TPR 4 цвета;371;руб.;шт;223;руб.;шт;Акция -40%;760
6746;Нож для чистки овощей Rainbow 9 см в пластиковом чехле, с защитным покрытием, пластиковая ручка (нерж. сталь), 3 цвета в ассортименте;376;руб.;шт;226;руб.;шт;Акция -40%;16
2813;Форма силиконовая для яичницы ECO в форме сердца 12х12см. Материал: силикон, нерж. сталь 430;384;руб.;шт;231;руб.;шт;Акция -40%;869
6090;Пробка для бутылки ESTILO c удлиненным концом (хромированный цинковый сплав);384;руб.;шт;231;руб.;шт;Акция -40%;2121
6866;Нож хлебный ALLOS 20 см (углеродистая сталь X30Cr13);770;руб.;шт;231;руб.;шт;Акция -70%;3128
6422;Открывалка для бутылок NOVEL (нерж. сталь);389;руб.;шт;234;руб.;шт;Акция -40%;1020
6447-S;6447-S STAHLBERG Венчик CEZAR (нейлон);780;руб.;шт;234;руб.;шт;Акция -70%;247
7186;Колба стеклянная сменная 800мл для френч-прессов (арт. 7444 7440 7184 7204 7012 7018 7020 7023);389;руб.;шт;234;руб.;шт;Акция -40%;270
9056;Нож для авокадо 23 см (нерж. сталь, силикон);389;руб.;шт;234;руб.;шт;Акция -40%;249
9056-S;9056-S STAHLBERG Нож для авокадо MAGNUS 23 см (нерж. сталь, силикон);389;руб.;шт;234;руб.;шт;Акция -40%;1941
9072-S;9072-S STAHLBERG Ложка для спагетти 33 см (нерж. сталь, силикон);470;руб.;шт;235;руб.;шт;Акция -50%;1275
273;Ложка OCTAVA 23,5х6,1х1,5 см Материал: Силикон, ручка TPR  4 цвета;394;руб.;шт;237;руб.;шт;Акция -40%;25
2843;Накладка на ручку. Материал: силикон. Цвет: красный. Размер: 11х4х7 см;394;руб.;шт;237;руб.;шт;Акция -40%;183
2844;Накладка на ручку. Материал: силикон. Цвет: оранжевый. Размер: 11х4х7 см;394;руб.;шт;237;руб.;шт;Акция -40%;20
2846;Накладка на ручку. Материал: силикон. Цвет: фиолетовый. Размер: 11х4х7 см;394;руб.;шт;237;руб.;шт;Акция -40%;117
6760;Нож для мяса Rainbow 10 см в пластиковом чехле, с защитным покрытием, пластиковая ручка красная (нерж. сталь);394;руб.;шт;237;руб.;шт;Акция -40%;394
6773;Нож для мяса Rainbow 10 см в пластиковом чехле, с защитным покрытием, пластиковая ручка черная (нерж. сталь);394;руб.;шт;237;руб.;шт;Акция -40%;261
200;Подставка под горячее ECO 16х16х0,6см. Материал: силикон;405;руб.;шт;243;руб.;шт;Акция -40%;1475
6329;Лопатка SINTY 25см. Материал: силикон, пластик.;347;руб.;шт;243;руб.;шт;Акция -30%;193
9321-S;9321-S STAHLBERG Вилка из нейлона;486;руб.;шт;243;руб.;шт;Акция -50%;375
280;Ложка CENTURION серый цвет ручки Материал: PA66;491;руб.;шт;246;руб.;шт;Акция -50%;403
4294-S;4294-S STAHLBERG Контейнер вакуумный пластиковый для хранения продуктов 121х121х97 мм.- 700 мл желтый;712;руб.;шт;249;руб.;шт;Распродажа;194
5826-S;5826-S STAHLBERG Крышка стеклянная к мармиту 5864-S;701;руб.;шт;249;руб.;шт;Распродажа;944
5827-S;5827-S STAHLBERG Крышка стеклянная к мармиту 5865-S;701;руб.;шт;249;руб.;шт;Распродажа;1133
5828-S;5828-S STAHLBERG Крышка стеклянная к мармиту 5866-S;701;руб.;шт;249;руб.;шт;Распродажа;155
5829-S;5829-S STAHLBERG Крышка стеклянная к мармиту 5867-S;701;руб.;шт;249;руб.;шт;Распродажа;182
7210;Стеклянная сменная колба 500ML для 7206;499;руб.;шт;250;руб.;шт;Акция -50%;637
7211;Стеклянная сменная колба 500ML для 7207;499;руб.;шт;250;руб.;шт;Акция -50%;611
808;Топливо в металлическом контейнере с фитилем для фондю, мармитов, чайников. Время горения 4 часа. Материал: диэтиленгликоль;313;руб.;шт;251;руб.;шт;Акция -20%;3726
6363;Ложка ALMA с силиконовой ручкой 33см. Материал: нейлон, силикон, нерж.сталь;360;руб.;шт;252;руб.;шт;Акция -30%;60
6435;Открывалка для бутылок ORBIT (нерж. сталь);504;руб.;шт;252;руб.;шт;Акция -50%;3100
201;Подставка под горячее ECO 15,7х15,7х0,7см. Материал: силикон;423;руб.;шт;254;руб.;шт;Акция -40%;1702
9061;Соковыжималка цитрусовых 18,0 см (нерж. сталь, силикон);423;руб.;шт;254;руб.;шт;Акция -40%;396
6040-S;6040-S STAHLBERG Подставка для бутылки вина 25X10X25CM (хромированный железный прут);510;руб.;шт;255;руб.;шт;Акция -50%;388
6328;Лопатка SINTY 25,5см. Материал: силикон, пластик.;365;руб.;шт;256;руб.;шт;Акция -30%;276
9811;Овощечистка ECO Р-формы 21х2,7х6,67х2,1см. Материал: нерж. сталь 430, пластик. Ручка: soft-touch;365;руб.;шт;256;руб.;шт;Акция -30%;96
9069-S;9069-S STAHLBERG Ложка с прорезями 35 см (нерж. сталь, силикон);515;руб.;шт;258;руб.;шт;Акция -50%;2232
9070-S;9070-S STAHLBERG Ложка 35 см (нерж. сталь, силикон);515;руб.;шт;258;руб.;шт;Акция -50%;848
6835-S/48;6835-S/48 STAHLBERG Набор из 48 шт. Нож разделочный PICNIC 10 см (углеродистая  сталь);434;руб.;шт;261;руб.;шт;Акция -40%;19
9428;Салатник LUMINO с двойными стенками 13,6х13х6,5см Цвет: Фиолетовый, Материал: PP;434;руб.;шт;261;руб.;шт;Акция -40%;26
9430;Салатник LUMINO с двойными стенками 13,6х13х6,5см Цвет: Оранжевый, Материал: PP;434;руб.;шт;261;руб.;шт;Акция -40%;25
9431;Салатник LUMINO с двойными стенками 13,6х13х6,5см Цвет: Синий, Материал: PP;434;руб.;шт;261;руб.;шт;Акция -40%;49
9918;Нож для чистки кукурузы AXUDAR 15х8см с покрытием Материал: AS+PP+TPR+S/S2cr13, цвет светло-зеленый;434;руб.;шт;261;руб.;шт;Акция -40%;2881
9984;Щипцы для продуктов CARNIVAL 25,5см Светло-голубой цвет Материал : LFGB нейлон, S/S 18/0 (#430);434;руб.;шт;261;руб.;шт;Акция -40%;1014
9985;Щипцы для продуктов CARNIVAL 25,5см Синий цвет Материал : LFGB нейлон, S/S 18/0 (#430);434;руб.;шт;261;руб.;шт;Акция -40%;557
3742;3742 WERNER Салфетница. Материал: пластик. Цвет: фиолетовый.;525;руб.;шт;263;руб.;шт;Акция -50%;747
9908;Ложка для мороженого TAMU 17,5х4,5см Материал: AS+PP+TPR;528;руб.;шт;264;руб.;шт;Акция -50%;677
282;Ложка для спагетти CENTURION серый цвет ручки Материал: PA66;533;руб.;шт;267;руб.;шт;Акция -50%;834
6059-S;6059-S STAHLBERG Подставка для бутылки вина 27X12.5X18CM (хромированный железный прут);890;руб.;шт;267;руб.;шт;Акция -70%;1806
7208;Стеклянная сменная колба 750ML для 7201;533;руб.;шт;267;руб.;шт;Акция -50%;558
7209;Стеклянная сменная колба 750ML для 7202;533;руб.;шт;267;руб.;шт;Акция -50%;619
6473;"Лопатка для пиццы TRAMONTO 29х7,8 см Материал: ABS; стр & ручка tpr";447;руб.;шт;269;руб.;шт;Акция -40%;2026
9349;Лопатка для торта (нерж сталь);896;руб.;шт;269;руб.;шт;Акция -70%;242
9844;Терка MINIMI четырехсторонняя 7,62см с магнитом (нерж. сталь, пластик);447;руб.;шт;269;руб.;шт;Акция -40%;1230
9379;9379 WERNER Пресс для гамбургеров PUMP 9,8х12см. Материал: пластик PP;452;руб.;шт;272;руб.;шт;Акция -40%;1050
9907;Нож для авокадо TAMU 18х6 см Материал: AS+PP+TPR;544;руб.;шт;272;руб.;шт;Акция -50%;649
6895;Нож хлебный AZUR 20 см (углеродистая сталь X30Cr13);909;руб.;шт;273;руб.;шт;Акция -70%;3739
324;Накладка на ручку. Материал: силикон. Цвет: красный. Размер: 10,5х9х10 см;457;руб.;шт;275;руб.;шт;Акция -40%;24
325;Накладка на ручку. Материал: силикон. Цвет: оранжевый. Размер: 10,5х9х10 см;457;руб.;шт;275;руб.;шт;Акция -40%;56
9353;Лопатка для торта (нерж сталь);914;руб.;шт;275;руб.;шт;Акция -70%;1472
9843;Терка MINIMI четырехсторонняя 6,35см (нерж. сталь, пластик);392;руб.;шт;275;руб.;шт;Акция -30%;1210
9974;Салфетка плетеная, 45х30см. Материал: полипропилен. Цвет: синий;394;руб.;шт;276;руб.;шт;Акция -30%;737
9059;Резак для пиццы 17 см (нерж. сталь, силикон);462;руб.;шт;278;руб.;шт;Акция -40%;302
9059-S;9059-S STAHLBERG Резак для пиццы MAGNUS 17 см (нерж. сталь, силикон);462;руб.;шт;278;руб.;шт;Акция -40%;1451
9067-S;9067-S STAHLBERG Половник 32 см (нерж. сталь, силикон);557;руб.;шт;279;руб.;шт;Акция -50%;309
8474;Нож разделочный 20см. Материал лезвия: нерж. сталь 3CR13 с антиприлипающим покрытием. Материал ручки: пластик soft touch. Цвет лезвия: белый. Цвет ручки: черный;399;руб.;шт;280;руб.;шт;Акция -30%;157
7009-S;7009-S STAHLBERG Стакан двойной 75 мл боросиликатное стекло;562;руб.;шт;281;руб.;шт;Акция -50%;1463
9912;Яблокочистка TAMU 19,5х3,5см Материал: AS+PP+TPR;562;руб.;шт;281;руб.;шт;Акция -50%;2381
9072;Ложка для спагетти LAURA 33 см (нерж. сталь, нейлон);470;руб.;шт;282;руб.;шт;Акция -40%;1159
277;Шумовка CENTURION серый цвет ручки Материал: PA66;567;руб.;шт;284;руб.;шт;Акция -50%;1054
9071-S;9071-S STAHLBERG Шумовка 36 см (нерж. сталь, силикон);567;руб.;шт;284;руб.;шт;Акция -50%;1376
9351;Лопатка для торта (нерж сталь);953;руб.;шт;286;руб.;шт;Акция -70%;1549
6061-S;6061-S STAHLBERG Подставка для бутылки вина 24x9.5x24cm (хромированный железный прут);573;руб.;шт;287;руб.;шт;Акция -50%;934
8610;Ложка чайная LISSE 14см. Материал: нерж. сталь 18/10.;360;руб.;шт;288;руб.;шт;Акция -20%;654
283;Лопатка с прорезями CONGRESS 31,5х17,1х3,5 см серый цвет ручки Материал: PA66;578;руб.;шт;289;руб.;шт;Акция -50%;335
6429;Лопатка для торта NOVEL (нерж. сталь);481;руб.;шт;289;руб.;шт;Акция -40%;533
2091;Ложка TONUS 31см. Материал: нейлон, силикон. Цвет: черный;413;руб.;шт;290;руб.;шт;Акция -30%;1513
2092;Ложка с прорезью TONUS 31см. Материал: нейлон, силикон. Цвет: черный;413;руб.;шт;290;руб.;шт;Акция -30%;1634
2093;Лопатка с прорезью TONUS 31см. Материал: нейлон, силикон. Цвет: черный;413;руб.;шт;290;руб.;шт;Акция -30%;636
2094;Половник TONUS 31см. Материал: нейлон, силикон. Цвет: черный;413;руб.;шт;290;руб.;шт;Акция -30%;1474
2095;Шумовка TONUS 32см. Материал: нейлон, силикон. Цвет: черный;413;руб.;шт;290;руб.;шт;Акция -30%;1379
2174;Чистящее средство 200 мл., Каолин, вода, кварц молотый, смесь этоксилицированных карбоновых кислот, кислота ортофосфорная, бетонит, силикон, глицерин.;525;руб.;шт;290;руб.;шт;Распродажа;13725
5843-S;5843-S STAHLBERG Крышка стеклянная к мармиту 5863-S;625;руб.;шт;290;руб.;шт;Распродажа;37
7901;Кружка EMELIE 400мл. Материал: керамика. Цвет: оранжевый.;712;руб.;шт;290;руб.;шт;Распродажа;222
7902;Кружка EMELIE 420мл. Материал: керамика. Цвет: голубой.;693;руб.;шт;290;руб.;шт;Распродажа;18
807;Топливо в металлическом контейнере с фитилем для фондю, мармитов, чайников. Время горения 6 часов. Материал: диэтиленгликоль;365;руб.;шт;292;руб.;шт;Акция -20%;3798
2624-S;2624-S STAHLBERG Ложка для спагетти  28х5см голубая (силикон+металл);596;руб.;шт;298;руб.;шт;Акция -50%;632
4323-S;4323-S STAHLBERG Контейнер вакуумный пластиковый для хранения продуктов 158х158х55 мл.- 600 мл желтый;701;руб.;шт;299;руб.;шт;Распродажа;188
6480;Половник MINTAKA 32,5х9,5см Оранжевый цвет Материал: PA66 Нейлон, ручка: PP TPR;499;руб.;шт;300;руб.;шт;Акция -40%;1772
6481;Лопатка с прорезями MINTAKA 32,5х8см Красный цвет Материал: PA66 Нейлон, ручка: PP TPR;499;руб.;шт;300;руб.;шт;Акция -40%;980
6482;Лопатка MINTAKA 32,5х8см Фиолетовый цвет Материал: PA66 Нейлон, ручка: PP TPR;499;руб.;шт;300;руб.;шт;Акция -40%;534
6483;Шумовка MINTAKA 32,5х6,5см Синий цвет Материал: PA66 Нейлон, ручка: PP TPR;499;руб.;шт;300;руб.;шт;Акция -40%;1873
6484;Лопатка MINTAKA 32,5х6,5см Зеленый цвет Материал: PA66 Нейлон, ручка: PP TPR;499;руб.;шт;300;руб.;шт;Акция -40%;1871
6485;Ложка для спагетти MINTAKA 32,5х7,3см Желтый цвет Материал: PA66 Нейлон, ручка: PP TPR;499;руб.;шт;300;руб.;шт;Акция -40%;1870
2878;Банка для приправ квадратная акриловая 8,4х8,4х6,5см с крышкой из силикона, ложкой, ручка на крышке в форме рыбки, Фиолетовый цвет Материал: PP, Силикон;602;руб.;шт;301;руб.;шт;Акция -50%;27
2879;Банка для приправ квадратная акриловая 8,4х8,4х6,5см с крышкой из силикона, ложкой, ручка на крышке в форме листика, Красный цвет Материал: PP, Силикон;602;руб.;шт;301;руб.;шт;Акция -50%;24
6332;6332 WERNER Щипцы пищевые 28 см. Материал: нейлон.;504;руб.;шт;303;руб.;шт;Акция -40%;1238
6345;"Шумовка 33 см. Покрытие ручки ""Soft-touch"". Материал: пластик, нейлон. Цвет ручки: зеленый, фиолетовый, розовый";434;руб.;шт;304;руб.;шт;Акция -30%;567
6346;"Лопатка с прорезью 33см. Покрытие ручки ""Soft-touch"". Материал: пластик, нейлон. Цвет ручки: зеленый, фиолетовый, розовый";434;руб.;шт;304;руб.;шт;Акция -30%;166
6347;"Половник 30см. Покрытие ручки ""Soft-touch"". Материал: пластик, нейлон. Цвет ручки: зеленый, фиолетовый, розовый";434;руб.;шт;304;руб.;шт;Акция -30%;703
6348;"Ложка 33см. Покрытие ручки ""Soft-touch"". Материал: пластик, нейлон. Цвет ручки: зеленый, фиолетовый, розовый";434;руб.;шт;304;руб.;шт;Акция -30%;618
6349;"Венчик для взбивания 34см. Покрытие ручки ""Soft-touch"". Материал: пластик, нейлон. Цвет ручки: зеленый, фиолетовый, розовый";434;руб.;шт;304;руб.;шт;Акция -30%;366
6356;"Ложка для мороженого 21см. Покрытие ручки ""Soft touch"". Материал: пластик. Цвет ручки: зеленый, фиолетовый, розовый";434;руб.;шт;304;руб.;шт;Акция -30%;265
8476;Нож поварской сантоку 17см. Материал лезвия: нерж. сталь 3CR13 с антиприлипающим покрытием. Материал ручки: пластик soft touch. Цвет лезвия: белый. Цвет ручки: черный;434;руб.;шт;304;руб.;шт;Акция -30%;103
9910;Соковыжималка для лимона TAMU 17,5х3,5см Материал: AS+PP+TPR;607;руб.;шт;304;руб.;шт;Акция -50%;371
2131;Форма силиконовая для отливки шоколадных фигур, 21х10см. Цвет: коричневый;441;руб.;шт;309;руб.;шт;Акция -30%;695
2132;Форма силиконовая для отливки шоколадных фигур, 21х10см. Цвет: коричневый;441;руб.;шт;309;руб.;шт;Акция -30%;785
2133;Форма силиконовая для отливки шоколадных фигур, 21х10см. Цвет: коричневый;441;руб.;шт;309;руб.;шт;Акция -30%;553
9069;Ложка с прорезями LAURA 35 см (нерж. сталь, нейлон);515;руб.;шт;309;руб.;шт;Акция -40%;1186
9070;Лопатка LAURA 35 см (нерж. сталь, нейлон);515;руб.;шт;309;руб.;шт;Акция -40%;982
6575;Ложка для спагетти NOVEL (нерж. сталь);620;руб.;шт;310;руб.;шт;Акция -50%;85
9054;Резак для пиццы 22,2 см (нерж. сталь, силикон);520;руб.;шт;312;руб.;шт;Акция -40%;465
9054-S;9054-S STAHLBERG Резак для пиццы MAGNUS 22,2 см (нерж. сталь, силикон);520;руб.;шт;312;руб.;шт;Акция -40%;1790
2810;Коврик силиконовый CLUM 17,5х17,5х0,8см;630;руб.;шт;315;руб.;шт;Акция -50%;1504
9350;Лопатка для торта (нерж сталь);1048;руб.;шт;315;руб.;шт;Акция -70%;1167
6442-S;6442-S STAHLBERG Поварская ложка - ковш CEZAR (нейлон);1053;руб.;шт;316;руб.;шт;Акция -70%;2362
6444-S;6444-S STAHLBERG Лопатка CEZAR (нейлон, нерж.сталь);1053;руб.;шт;316;руб.;шт;Акция -70%;1683
6445-S;6445-S STAHLBERG Ложка для спагетти CEZAR (нейлон);1053;руб.;шт;316;руб.;шт;Акция -70%;2354
6449-S;6449-S STAHLBERG Лопатка CEZAR (нейлон);1053;руб.;шт;316;руб.;шт;Акция -70%;1133
6452-S;6452-S STAHLBERG Лопатка CEZAR (нейлон);1053;руб.;шт;316;руб.;шт;Акция -70%;1760
6453-S;6453-S STAHLBERG Лопатка CEZAR (нейлон);1053;руб.;шт;316;руб.;шт;Акция -70%;2619
203;Подставка под горячее ECO 19,5х16,7х0,5см Материал: Силикон FDA;528;руб.;шт;317;руб.;шт;Акция -40%;305
6490;Ситечко ECO 11см Материал: Силикон, S/S430;528;руб.;шт;317;руб.;шт;Акция -40%;645
2618-S;2618-S STAHLBERG Кисть кондитерская 28х5,0см красная (силикон+металл);636;руб.;шт;318;руб.;шт;Акция -50%;502
9336-S;9336-S STAHLBERG Джиггер 4,5х4,5х7,0см (металлический стаканчик с двумя мерными емкостями, нерж. сталь );636;руб.;шт;318;руб.;шт;Акция -50%;939
9909;Открывалка для бутылок TAMU 19,5х3,5см Материал: AS+PP+TPR+S/S2CR13;636;руб.;шт;318;руб.;шт;Акция -50%;857
2072;Чашка-дуршлаг. Материал: пластик. Цвет: зеленый. Размер (Д*Ш*В) : 31*26*11,5 см;533;руб.;шт;320;руб.;шт;Акция -40%;207
5753;Ситечко для чая 17,5х6,2х6,2см Материал: нержавеющая сталь SS304, силикон;533;руб.;шт;320;руб.;шт;Акция -40%;19
9068;Лопатка с прорезями LAURA 36 см (нерж. сталь, нейлон);533;руб.;шт;320;руб.;шт;Акция -40%;833
9810;Овощечистка ECO Y-формы 19,2х5,7см. Материал: нерж. сталь 430, пластик. Ручка: soft-touch;457;руб.;шт;320;руб.;шт;Акция -30%;113
2085;Лопатка с прорезями ECO 34х8см. Материал: нейлон. Ручка: soft-touch;462;руб.;шт;324;руб.;шт;Акция -30%;159
5133-S;5133-S STAHLBERG Салфетница URANUS 14,5х6,5х9см голубая (хромированный прут, пластик);539;руб.;шт;324;руб.;шт;Акция -40%;668
7010-S;7010-S STAHLBERG Стакан двойной 100 мл боросиликатное стекло;649;руб.;шт;325;руб.;шт;Акция -50%;887
9911;Нож для пиццы TAMU 19х6,5см Материал: AS+PP+TPR+S/S 18/0;649;руб.;шт;325;руб.;шт;Акция -50%;2811
3139;3139 WERNER Складывающаяся доска для нарезки BRETTA 42,5х27х0,5см. Материал: пластик.;544;руб.;шт;327;руб.;шт;Акция -40%;1366
5132-S;5132-S STAHLBERG Салфетница URANUS 14,5х6,5х11см оранжевая (хромированный прут);544;руб.;шт;327;руб.;шт;Акция -40%;90
